Events CW1&2,Events CW1&2&3,Temperature[C],Pressure[Pa],Date[MM/DD/YYYY],RTC[H:M:S EST],Timer[S],Latitude,Longitude,Altitude[m],Sats,Accel x,Accel y,Accel z,Gyro x,Gyro y,Gyro z,Mag x,Mag y,Mag z,Battery[]
80,56,25.61,98444.66,5/31/2026,22:8:43.700,180.656250,40.65044,-78.01728,332.70,8,-0.36610,10.20180,0.01077,0.51679,-0.09529,-0.49602,-71.82110,28.45659,-71.45571,86
81,56,25.62,98442.16,5/31/2026,22:8:44.216,181.355468,40.65044,-78.01729,332.70,9,-1.94297,9.32244,1.73240,0.00244,-0.82222,0.03665,-49.54692,27.53581,-69.54107,86
81,57,25.62,98442.16,5/31/2026,22:8:44.216,181.365234,40.65044,-78.01729,332.70,9,-1.94297,9.32244,1.73240,0.00244,-0.82222,0.03665,-49.54692,27.53581,-69.54107,86
82,57,25.63,98445.27,5/31/2026,22:8:47.271,184.216796,40.65043,-78.01727,332.80,10,-1.71685,7.95972,0.33021,-1.37323,-0.14661,-0.84177,-39.56445,33.08974,-88.01520,86
83,57,25.63,98444.48,5/31/2026,22:8:47.356,184.301757,40.65043,-78.01727,332.80,10,-3.34636,8.33659,2.30668,-1.12033,-1.21929,-0.63041,-38.17597,35.15054,-94.85530,86
83,58,25.63,98444.48,5/31/2026,22:8:47.356,184.311523,40.65043,-78.01727,332.80,10,-3.34636,8.33659,2.30668,-1.12033,-1.21929,-0.63041,-38.17597,35.15054,-94.85530,86
84,58,25.63,98441.55,5/31/2026,22:8:48.409,184.971679,40.65043,-78.01727,332.80,10,-1.95972,10.15993,2.82832,0.08430,-0.26023,0.54123,-43.36451,34.05437,-98.74305,86
85,58,25.64,98442.89,5/31/2026,22:8:49.322,185.830078,40.65043,-78.01725,332.80,10,-0.58744,10.47937,1.61157,-0.21380,-0.06842,-0.06964,-44.70915,29.01198,-92.16603,86
85,59,25.64,98442.89,5/31/2026,22:8:49.322,185.839843,40.65043,-78.01725,332.80,10,-0.58744,10.47937,1.61157,-0.21380,-0.06842,-0.06964,-44.70915,29.01198,-92.16603,86
86,59,25.66,98447.02,5/31/2026,22:8:53.317,190.259765,40.65042,-78.01725,332.80,10,-0.79202,9.67299,0.65683,0.18815,0.19914,-0.11240,-51.34464,26.32271,-67.87489,85
86,60,25.66,98447.02,5/31/2026,22:8:53.317,190.270507,40.65042,-78.01725,332.80,10,-0.79202,9.67299,0.65683,0.18815,0.19914,-0.11240,-51.34464,26.32271,-67.87489,85
87,60,25.67,98445.48,5/31/2026,22:8:56.351,192.863281,40.65042,-78.01725,332.80,9,0.02632,9.66940,-0.69153,0.04643,-0.34086,-0.02932,-51.06694,19.24876,-71.14878,85
88,60,25.67,98444.65,5/31/2026,22:8:56.076,193.041015,40.65042,-78.01725,332.80,9,-0.15912,9.75673,0.85184,0.02810,-0.03665,-0.02077,-50.89155,19.35107,-71.70418,85
89,60,25.70,98447.95,5/31/2026,22:9:03.166,199.653320,40.65041,-78.01723,332.70,9,-0.34217,9.77588,0.83270,0.02443,-0.04032,-0.00489,-46.56533,19.02952,-76.93657,85
89,61,25.70,98447.95,5/31/2026,22:9:03.166,199.663085,40.65041,-78.01723,332.70,9,-0.34217,9.77588,0.83270,0.02443,-0.04032,-0.00489,-46.56533,19.02952,-76.93657,85
90,61,25.71,98445.52,5/31/2026,22:9:03.390,200.337890,40.65041,-78.01723,332.70,9,-0.34696,9.73879,0.77767,0.02321,-0.04032,-0.00367,-47.09149,18.47413,-76.89272,86
90,62,25.71,98445.52,5/31/2026,22:9:03.390,200.348632,40.65041,-78.01723,332.70,9,-0.34696,9.73879,0.77767,0.02321,-0.04032,-0.00367,-47.09149,18.47413,-76.89272,86
91,62,25.72,98450.28,5/31/2026,22:9:07.242,204.172851,40.65040,-78.01723,332.40,10,-0.36730,9.76272,0.83629,0.02443,-0.04032,-0.00733,-46.14148,17.99181,-77.46273,86
91,63,25.72,98450.28,5/31/2026,22:9:07.242,204.182617,40.65040,-78.01723,332.40,10,-0.36730,9.76272,0.83629,0.02443,-0.04032,-0.00733,-46.14148,17.99181,-77.46273,86
92,63,25.72,98448.14,5/31/2026,22:9:07.415,204.345703,40.65040,-78.01723,332.40,10,-0.36610,9.70409,0.75254,0.02810,-0.04032,-0.00733,-46.05378,18.13797,-77.65273,86
92,64,25.72,98448.14,5/31/2026,22:9:07.415,204.355468,40.65040,-78.01723,332.40,10,-0.36610,9.70409,0.75254,0.02810,-0.04032,-0.00733,-46.05378,18.13797,-77.65273,86
93,64,25.73,98448.28,5/31/2026,22:9:08.315,205.266601,40.65041,-78.01723,332.40,10,-0.34816,9.75195,0.79920,0.02077,-0.04032,-0.00489,-46.25840,17.05642,-77.94504,86
94,64,25.74,98448.30,5/31/2026,22:9:12.327,209.230468,40.65041,-78.01725,332.00,10,-0.05384,9.85484,0.27757,0.04276,-0.70983,-0.07575,-44.15376,19.16106,-82.69511,86
94,65,25.74,98448.30,5/31/2026,22:9:12.327,209.240234,40.65041,-78.01725,332.00,10,-0.05384,9.85484,0.27757,0.04276,-0.70983,-0.07575,-44.15376,19.16106,-82.69511,86
95,65,25.75,98454.44,5/31/2026,22:9:13.489,210.442382,40.65041,-78.01726,332.00,10,-0.32303,9.81656,0.90808,0.01955,-0.03910,-0.00855,-44.02221,19.10260,-83.51359,85
95,66,25.75,98454.44,5/31/2026,22:9:13.489,210.453125,40.65041,-78.01726,332.00,10,-0.32303,9.81656,0.90808,0.01955,-0.03910,-0.00855,-44.02221,19.10260,-83.51359,85
96,66,25.75,98449.71,5/31/2026,22:9:14.011,210.691406,40.65041,-78.01725,331.90,10,-0.30628,9.77588,0.65683,0.02077,-0.04032,-0.00367,-44.31453,18.85414,-83.84975,85
96,67,25.75,98449.71,5/31/2026,22:9:14.011,210.701171,40.65041,-78.01725,331.90,10,-0.30628,9.77588,0.65683,0.02077,-0.04032,-0.00367,-44.31453,18.85414,-83.84975,85
97,67,25.75,98450.06,5/31/2026,22:9:16.227,213.175781,40.65040,-78.01724,331.90,9,-0.37328,9.78306,0.83510,0.02321,-0.04032,-0.00367,-44.16837,18.24028,-83.16281,85
97,68,25.75,98450.06,5/31/2026,22:9:16.227,213.185546,40.65040,-78.01724,331.90,9,-0.37328,9.78306,0.83510,0.02321,-0.04032,-0.00367,-44.16837,18.24028,-83.16281,85
98,68,25.76,98448.66,5/31/2026,22:9:17.509,214.395507,40.65039,-78.01722,332.00,9,-0.39123,9.75195,0.82313,0.02443,-0.04032,-0.00489,-43.62759,17.43642,-82.73896,85
99,68,25.78,98452.16,5/31/2026,22:9:21.236,218.098632,40.65039,-78.01721,331.80,9,-0.31585,9.71007,0.75374,0.02077,-0.04032,-0.00489,-44.60684,18.62029,-78.77813,85
99,69,25.78,98452.16,5/31/2026,22:9:21.236,218.108398,40.65039,-78.01721,331.80,9,-0.31585,9.71007,0.75374,0.02077,-0.04032,-0.00489,-44.60684,18.62029,-78.77813,85
100,69,25.79,98453.41,5/31/2026,22:9:23.401,220.268554,40.65040,-78.01722,331.70,9,-1.61635,8.77568,-0.53480,0.00489,0.33598,0.06109,-64.49868,19.32183,-63.18328,86
100,70,25.79,98453.41,5/31/2026,22:9:23.401,220.283203,40.65040,-78.01722,331.70,9,-1.61635,8.77568,-0.53480,0.00489,0.33598,0.06109,-64.49868,19.32183,-63.18328,86
101,70,25.81,98453.05,5/31/2026,22:9:27.307,224.156250,40.65040,-78.01727,331.90,9,-0.10528,9.75673,0.97388,0.02321,-0.04032,-0.00489,-78.55890,18.22566,-68.29874,86
101,71,25.81,98453.05,5/31/2026,22:9:27.307,224.168945,40.65040,-78.01727,331.90,9,-0.10528,9.75673,0.97388,0.02321,-0.04032,-0.00489,-78.55890,18.22566,-68.29874,86
102,71,25.81,98452.12,5/31/2026,22:9:29.110,225.520507,40.65040,-78.01726,331.80,9,-0.11964,9.74956,1.01695,0.02321,-0.04154,-0.00367,-78.32505,17.96258,-68.98568,86
103,71,25.82,98452.33,5/31/2026,22:9:30.295,226.702148,40.65040,-78.01725,331.90,9,-0.13878,9.76990,1.09472,0.02443,-0.04032,-0.00489,-82.08126,17.97720,-71.99649,86
104,71,25.81,98452.19,5/31/2026,22:9:30.391,226.798828,40.65040,-78.01725,331.90,9,-0.16869,9.74357,1.02174,0.02077,-0.04032,-0.00367,-82.16895,18.83952,-73.54575,86
105,71,25.82,98450.41,5/31/2026,22:9:32.087,228.498046,40.65040,-78.01723,332.00,10,-0.18664,9.77348,1.18684,0.01833,-0.04276,0.00122,-83.41129,19.30722,-73.31190,86
105,72,25.82,98450.41,5/31/2026,22:9:32.087,228.512695,40.65040,-78.01723,332.00,10,-0.18664,9.77348,1.18684,0.01833,-0.04276,0.00122,-83.41129,19.30722,-73.31190,86
106,72,25.83,98451.72,5/31/2026,22:9:32.216,228.626953,40.65040,-78.01723,332.00,10,-0.12443,9.72802,1.03490,0.02566,-0.03910,-0.00855,-83.06050,17.83104,-72.77111,86
106,73,25.83,98451.72,5/31/2026,22:9:32.216,228.639648,40.65040,-78.01723,332.00,10,-0.12443,9.72802,1.03490,0.02566,-0.03910,-0.00855,-83.06050,17.83104,-72.77111,86
107,73,25.84,98452.34,5/31/2026,22:9:33.598,230.444335,40.65040,-78.01722,332.10,10,-0.26800,9.79023,1.16172,0.01955,-0.04154,0.00000,-87.12364,15.74101,-92.26834,86
107,74,25.84,98452.34,5/31/2026,22:9:33.598,230.457031,40.65040,-78.01722,332.10,10,-0.26800,9.79023,1.16172,0.01955,-0.04154,0.00000,-87.12364,15.74101,-92.26834,86
108,74,25.83,98453.86,5/31/2026,22:9:35.052,231.577148,40.65040,-78.01721,332.30,10,-0.31825,9.74836,1.09232,0.02443,-0.03910,-0.00367,-87.50365,15.75563,-92.31219,86
108,75,25.83,98453.86,5/31/2026,22:9:35.052,231.591796,40.65040,-78.01721,332.30,10,-0.31825,9.74836,1.09232,0.02443,-0.03910,-0.00367,-87.50365,15.75563,-92.31219,86
109,75,25.86,98453.60,5/31/2026,22:9:40.231,237.046875,40.65041,-78.01722,332.70,9,-0.30508,9.76272,1.03729,0.02443,-0.04032,-0.00489,-87.81058,15.41947,-88.19058,86
110,75,25.87,98450.00,5/31/2026,22:9:43.035,239.878906,40.65040,-78.01722,332.80,10,-0.27996,9.71965,1.14975,0.02443,-0.04154,-0.00489,-92.03449,16.20871,-85.77901,86
110,76,25.87,98450.00,5/31/2026,22:9:43.035,239.893554,40.65040,-78.01722,332.80,10,-0.27996,9.71965,1.14975,0.02443,-0.04154,-0.00489,-92.03449,16.20871,-85.77901,86
111,76,25.87,98448.48,5/31/2026,22:9:44.172,241.204101,40.65040,-78.01722,332.90,10,-0.40917,10.28076,1.06600,0.03787,-0.03787,-0.00611,-92.00526,15.36100,-84.40514,85
111,77,25.87,98448.48,5/31/2026,22:9:44.172,241.216796,40.65040,-78.01722,332.90,10,-0.40917,10.28076,1.06600,0.03787,-0.03787,-0.00611,-92.00526,15.36100,-84.40514,85
112,77,25.88,98450.42,5/31/2026,22:9:46.453,243.322265,40.65042,-78.01725,333.10,10,-0.42951,9.76391,0.22732,0.02566,-0.07575,-0.00977,-88.40982,16.51564,-87.38673,85
112,78,25.88,98450.42,5/31/2026,22:9:46.453,243.334960,40.65042,-78.01725,333.10,10,-0.42951,9.76391,0.22732,0.02566,-0.07575,-0.00977,-88.40982,16.51564,-87.38673,85
113,78,25.88,98450.28,5/31/2026,22:9:47.098,243.511718,40.65042,-78.01726,333.30,10,-0.41037,9.69213,1.63071,0.04276,-0.68906,-0.06842,-88.20520,16.13563,-86.43671,85
114,78,25.88,98447.91,5/31/2026,22:9:47.163,244.034179,40.65042,-78.01726,333.30,10,-0.06461,9.79023,0.59462,0.06231,-1.61513,-0.16249,-82.43203,15.40485,-71.32417,85
115,78,25.89,98450.43,5/31/2026,22:9:49.286,246.133789,40.65042,-78.01727,333.50,10,-0.15194,9.78186,0.86142,0.02321,-0.04032,-0.00855,-66.42794,16.38410,-63.53405,85
115,79,25.89,98450.43,5/31/2026,22:9:49.286,246.146484,40.65042,-78.01727,333.50,10,-0.15194,9.78186,0.86142,0.02321,-0.04032,-0.00855,-66.42794,16.38410,-63.53405,85
116,79,25.93,98454.08,5/31/2026,22:9:57.248,253.620117,40.65042,-78.01728,333.60,10,-0.48215,9.86082,0.84586,0.02688,-0.03665,0.00000,-72.55188,14.65946,-65.72639,85
116,80,25.93,98454.08,5/31/2026,22:9:57.248,253.632812,40.65042,-78.01728,333.60,10,-0.48215,9.86082,0.84586,0.02688,-0.03665,0.00000,-72.55188,14.65946,-65.72639,85
117,80,25.93,98450.28,5/31/2026,22:9:57.285,253.657226,40.65042,-78.01728,333.60,10,-0.15793,9.73161,0.63888,0.03054,-0.03543,0.00367,-72.20111,15.69716,-66.50102,85
117,81,25.93,98450.28,5/31/2026,22:9:57.285,253.671875,40.65042,-78.01728,333.60,10,-0.15793,9.73161,0.63888,0.03054,-0.03543,0.00367,-72.20111,15.69716,-66.50102,85
118,81,25.93,98449.39,5/31/2026,22:9:58.000,254.805664,40.65041,-78.01729,333.60,10,-0.28953,9.76032,1.14616,0.02077,-0.04398,-0.00855,-71.25109,15.25870,-64.96638,85
118,82,25.93,98449.39,5/31/2026,22:9:58.000,254.818359,40.65041,-78.01729,333.60,10,-0.28953,9.76032,1.14616,0.02077,-0.04398,-0.00855,-71.25109,15.25870,-64.96638,85
119,82,25.93,98444.95,5/31/2026,22:9:59.328,255.713867,40.65041,-78.01729,333.50,10,-0.58026,9.74118,1.12702,0.02443,0.00489,-0.00122,-70.91493,15.88717,-65.75562,85
120,82,25.94,98449.16,5/31/2026,22:10:00.227,257.055664,40.65040,-78.01728,333.50,10,-0.28594,9.78066,1.10548,0.01833,-0.04154,-0.00977,-67.62642,15.21485,-64.65945,85
120,83,25.94,98449.16,5/31/2026,22:10:00.227,257.068359,40.65040,-78.01728,333.50,10,-0.28594,9.78066,1.10548,0.01833,-0.04154,-0.00977,-67.62642,15.21485,-64.65945,85
121,83,25.94,98451.98,5/31/2026,22:10:01.087,257.468750,40.65040,-78.01727,333.50,10,0.21176,9.93141,0.77886,0.05742,-1.13377,-0.11240,-61.02016,16.06256,-64.92254,85
121,84,25.94,98451.98,5/31/2026,22:10:01.087,257.481445,40.65040,-78.01727,333.50,10,0.21176,9.93141,0.77886,0.05742,-1.13377,-0.11240,-61.02016,16.06256,-64.92254,85
122,84,25.94,98448.34,5/31/2026,22:10:03.070,259.418945,40.65039,-78.01725,333.50,10,-0.30269,9.90748,0.95234,0.02077,-0.03910,-0.00244,-43.39374,18.31336,-80.16661,85
122,85,25.94,98448.34,5/31/2026,22:10:03.070,259.433593,40.65039,-78.01725,333.50,10,-0.30269,9.90748,0.95234,0.02077,-0.03910,-0.00244,-43.39374,18.31336,-80.16661,85
123,85,25.95,98448.23,5/31/2026,22:10:04.061,261.037109,40.65040,-78.01724,333.50,10,-0.35773,9.76152,0.78126,0.02566,-0.03910,-0.00244,-43.91991,18.70798,-79.84507,85
124,85,25.95,98447.59,5/31/2026,22:10:05.450,262.349609,40.65040,-78.01725,333.50,10,-0.31585,9.77827,0.83629,0.02077,0.02077,-0.00489,-43.46682,19.45337,-79.99123,85
124,86,25.95,98447.59,5/31/2026,22:10:05.450,262.364257,40.65040,-78.01725,333.50,10,-0.31585,9.77827,0.83629,0.02077,0.02077,-0.00489,-43.46682,19.45337,-79.99123,85
125,86,25.96,98449.88,5/31/2026,22:10:07.315,264.089843,40.65039,-78.01725,333.60,10,-0.24048,9.52583,0.60060,0.02566,0.01100,-0.00733,-44.06606,19.23414,-78.47120,85
125,87,25.96,98449.88,5/31/2026,22:10:07.315,264.102539,40.65039,-78.01725,333.60,10,-0.24048,9.52583,0.60060,0.02566,0.01100,-0.00733,-44.06606,19.23414,-78.47120,85
126,87,25.99,98447.93,5/31/2026,22:10:14.201,270.700195,40.65039,-78.01724,333.70,8,-0.64845,9.71965,0.83988,0.02932,-0.07697,-0.01466,-51.31540,20.12569,-106.47471,85
126,88,25.99,98447.93,5/31/2026,22:10:14.201,270.712890,40.65039,-78.01724,333.70,8,-0.64845,9.71965,0.83988,0.02932,-0.07697,-0.01466,-51.31540,20.12569,-106.47471,85
127,88,26.00,98448.59,5/31/2026,22:10:16.415,272.747070,40.65040,-78.01723,333.70,7,-0.62931,9.86441,0.52044,0.03910,0.09529,-0.00244,-49.73692,19.61415,-105.10085,85
127,89,26.00,98448.59,5/31/2026,22:10:16.415,272.761718,40.65040,-78.01723,333.70,7,-0.62931,9.86441,0.52044,0.03910,0.09529,-0.00244,-49.73692,19.61415,-105.10085,85
128,89,26.01,98450.22,5/31/2026,22:10:17.189,273.517578,40.65041,-78.01722,333.80,7,-0.47737,9.75434,0.91286,0.02443,-0.03910,-0.00122,-51.11079,18.70798,-104.13622,85
129,89,26.01,98449.08,5/31/2026,22:10:17.270,273.598632,40.65041,-78.01722,333.80,7,-0.50130,9.76870,0.90927,0.02199,-0.04032,-0.00367,-50.96463,18.85414,-103.61005,85
130,89,26.01,98449.53,5/31/2026,22:10:17.213,274.015625,40.65041,-78.01722,333.80,7,-0.56351,9.72922,0.90449,0.02321,-0.03910,-0.00489,-50.80386,22.17188,-103.53697,85
130,90,26.01,98449.53,5/31/2026,22:10:17.213,274.028320,40.65041,-78.01722,333.80,7,-0.56351,9.72922,0.90449,0.02321,-0.03910,-0.00489,-50.80386,22.17188,-103.53697,85
131,90,26.01,98447.26,5/31/2026,22:10:18.357,275.154296,40.65042,-78.01722,333.80,7,-0.61854,9.78425,0.92722,0.02443,-0.03910,-0.00855,-49.69307,19.57030,-102.51389,85
132,90,26.03,98451.55,5/31/2026,22:10:21.266,278.026367,40.65042,-78.01726,334.10,8,-0.47617,9.78664,0.93320,0.02321,-0.03787,-0.00855,-50.51154,18.62029,-103.50774,85
133,90,26.04,98450.42,5/31/2026,22:10:24.225,280.733398,40.65044,-78.01725,334.20,8,-0.50847,9.75315,0.91645,0.02566,-0.01222,-0.00244,-52.07542,19.96492,-105.59777,85
133,91,26.04,98450.42,5/31/2026,22:10:24.225,280.746093,40.65044,-78.01725,334.20,8,-0.50847,9.75315,0.91645,0.02566,-0.01222,-0.00244,-52.07542,19.96492,-105.59777,85
134,91,26.04,98448.35,5/31/2026,22:10:24.386,281.360351,40.65044,-78.01725,334.20,8,-0.16630,9.91107,0.04307,0.00489,0.45448,0.05131,-54.95469,17.99181,-107.20549,85
134,92,26.04,98448.35,5/31/2026,22:10:24.386,281.373046,40.65044,-78.01725,334.20,8,-0.16630,9.91107,0.04307,0.00489,0.45448,0.05131,-54.95469,17.99181,-107.20549,85
135,92,26.08,98446.38,5/31/2026,22:10:33.073,289.333984,40.65044,-78.01723,334.50,8,-0.41037,9.73879,1.10907,0.02321,-0.04032,-0.00122,-79.26044,18.19643,-107.03011,85
135,93,26.08,98446.38,5/31/2026,22:10:33.073,289.348632,40.65044,-78.01723,334.50,8,-0.41037,9.73879,1.10907,0.02321,-0.04032,-0.00122,-79.26044,18.19643,-107.03011,85
136,93,26.11,98451.20,5/31/2026,22:10:43.204,299.902343,40.65044,-78.01725,334.50,8,-0.40319,9.77229,1.08634,0.02077,-0.03910,-0.00489,-79.28968,18.85414,-107.38088,85
136,94,26.11,98451.20,5/31/2026,22:10:43.204,299.915039,40.65044,-78.01725,334.50,8,-0.40319,9.77229,1.08634,0.02077,-0.03910,-0.00489,-79.28968,18.85414,-107.38088,85
137,94,26.12,98450.75,5/31/2026,22:10:44.005,300.459960,40.65045,-78.01726,334.50,8,-0.34935,9.84407,0.91765,0.01955,-0.03910,-0.00244,-78.74890,18.02105,-107.99474,85
137,95,26.12,98450.75,5/31/2026,22:10:44.005,300.472656,40.65045,-78.01726,334.50,8,-0.34935,9.84407,0.91765,0.01955,-0.03910,-0.00244,-78.74890,18.02105,-107.99474,85
138,95,26.13,98449.66,5/31/2026,22:10:46.427,302.706054,40.65046,-78.01726,334.50,8,-0.43908,9.76511,1.06241,0.02199,-0.04154,-0.00122,-78.60275,19.26337,-108.63783,85
138,96,26.13,98449.66,5/31/2026,22:10:46.427,302.720703,40.65046,-78.01726,334.50,8,-0.43908,9.76511,1.06241,0.02199,-0.04154,-0.00122,-78.60275,19.26337,-108.63783,85
139,96,26.12,98448.03,5/31/2026,22:10:46.093,302.837890,40.65046,-78.01726,334.50,8,-0.45464,9.72922,1.10548,0.02077,-0.04520,0.00122,-78.74890,17.87489,-107.48318,85
140,96,26.12,98449.24,5/31/2026,22:10:46.479,303.224609,40.65046,-78.01726,334.50,8,-0.44507,9.73161,1.10070,0.02443,-0.03910,-0.00611,-79.01199,18.85414,-107.73165,85
141,96,26.13,98444.55,5/31/2026,22:10:49.301,305.559570,40.65046,-78.01727,334.50,8,-0.42114,9.75793,1.10788,0.03299,-0.03665,-0.02443,-79.04121,18.88337,-108.50629,85
141,97,26.13,98444.55,5/31/2026,22:10:49.301,305.571289,40.65046,-78.01727,334.50,8,-0.42114,9.75793,1.10788,0.03299,-0.03665,-0.02443,-79.04121,18.88337,-108.50629,85
142,97,26.14,98446.15,5/31/2026,22:10:50.090,306.325195,40.65046,-78.01729,334.20,8,-0.43310,9.75315,1.09232,0.02566,-0.03910,-0.00977,-79.12891,19.51184,-107.46857,85
142,98,26.14,98446.15,5/31/2026,22:10:50.090,306.337890,40.65046,-78.01729,334.20,8,-0.43310,9.75315,1.09232,0.02566,-0.03910,-0.00977,-79.12891,19.51184,-107.46857,85
143,98,26.14,98448.09,5/31/2026,22:10:51.354,308.033203,40.65046,-78.01729,334.20,8,-0.39362,9.74597,1.10429,0.02566,-0.04032,0.00000,-79.24583,18.66413,-107.98012,85
144,98,26.16,98447.75,5/31/2026,22:10:56.277,312.513671,40.65045,-78.01728,334.10,8,-0.35055,9.71366,1.08993,0.02077,-0.03910,-0.00855,-78.63197,18.51798,-107.13241,85
145,98,26.16,98447.58,5/31/2026,22:10:57.075,313.300781,40.65044,-78.01728,334.10,8,-0.39482,9.73520,1.10429,0.02199,-0.03787,-0.01710,-78.90967,19.08799,-107.58550,85
145,99,26.16,98447.58,5/31/2026,22:10:57.075,313.315429,40.65044,-78.01728,334.10,8,-0.39482,9.73520,1.10429,0.02199,-0.03787,-0.01710,-78.90967,19.08799,-107.58550,85
146,99,26.17,98446.62,5/31/2026,22:10:58.345,314.566406,40.65044,-78.01729,334.00,8,-0.31346,9.74238,1.02293,0.01588,-0.03787,-0.01955,-79.49430,18.53259,-107.52703,85
146,100,26.17,98446.62,5/31/2026,22:10:58.345,314.579101,40.65044,-78.01729,334.00,8,-0.31346,9.74238,1.02293,0.01588,-0.03787,-0.01955,-79.49430,18.53259,-107.52703,85
147,100,26.18,98447.17,5/31/2026,22:11:01.004,317.218750,40.65044,-78.01729,333.80,7,-0.35653,9.77588,1.06241,0.02077,-0.03787,-0.01710,-83.44051,18.09412,-104.54545,85
147,101,26.18,98447.17,5/31/2026,22:11:01.004,317.231445,40.65044,-78.01729,333.80,7,-0.35653,9.77588,1.06241,0.02077,-0.03787,-0.01710,-83.44051,18.09412,-104.54545,85
148,101,26.19,98449.32,5/31/2026,22:11:01.444,318.134765,40.65044,-78.01729,333.80,7,-0.35055,9.65384,1.16770,0.01955,-0.03910,-0.00489,-82.91435,18.60567,-104.10699,85
149,101,26.19,98447.25,5/31/2026,22:11:02.207,318.437500,40.65044,-78.01729,333.70,7,-0.36610,9.73520,1.11027,0.02077,-0.03910,-0.00489,-83.10435,17.27565,-103.82928,85
149,102,26.19,98447.25,5/31/2026,22:11:02.207,318.450195,40.65044,-78.01729,333.70,7,-0.36610,9.73520,1.11027,0.02077,-0.03910,-0.00489,-83.10435,17.27565,-103.82928,85
150,102,26.20,98449.53,5/31/2026,22:11:03.638,320.306640,40.65044,-78.01728,333.60,7,-0.33380,9.74477,1.12822,0.02321,-0.03910,-0.00367,-83.61590,18.53259,-103.88775,84
150,103,26.20,98449.53,5/31/2026,22:11:03.638,320.321289,40.65044,-78.01728,333.60,7,-0.33380,9.74477,1.12822,0.02321,-0.03910,-0.00367,-83.61590,18.53259,-103.88775,84
151,103,26.20,98448.64,5/31/2026,22:11:04.274,321.142578,40.65043,-78.01729,333.50,8,-0.33141,9.73759,1.09950,0.02199,-0.03787,-0.00611,-82.97281,18.38644,-104.41392,84
151,104,26.20,98448.64,5/31/2026,22:11:04.274,321.155273,40.65043,-78.01729,333.50,8,-0.33141,9.73759,1.09950,0.02199,-0.03787,-0.00611,-82.97281,18.38644,-104.41392,84
152,104,26.20,98447.02,5/31/2026,22:11:05.375,322.171875,40.65043,-78.01728,333.40,8,-0.35533,9.75195,1.10668,0.02688,-0.03910,0.00855,-82.88512,17.86027,-104.13622,84
152,105,26.20,98447.02,5/31/2026,22:11:05.375,322.184570,40.65043,-78.01728,333.40,8,-0.35533,9.75195,1.10668,0.02688,-0.03910,0.00855,-82.88512,17.86027,-104.13622,84
153,105,26.20,98444.61,5/31/2026,22:11:07.230,323.442382,40.65043,-78.01729,333.20,8,-0.36012,9.72802,1.12223,0.02321,-0.03910,-0.00367,-82.63666,18.62029,-104.83776,84
154,105,26.23,98446.77,5/31/2026,22:11:15.137,331.902343,40.65042,-78.01734,331.90,10,-0.25125,9.36072,2.56391,0.43005,-0.07330,-0.01100,-86.97749,19.02952,-100.38000,84
154,106,26.23,98446.77,5/31/2026,22:11:15.137,331.915039,40.65042,-78.01734,331.90,10,-0.25125,9.36072,2.56391,0.43005,-0.07330,-0.01100,-86.97749,19.02952,-100.38000,84
155,106,26.24,98445.19,5/31/2026,22:11:16.225,332.484375,40.65042,-78.01733,331.70,10,-0.27039,9.71845,1.14018,0.02443,-0.04032,-0.00611,-87.02133,17.93335,-93.84682,84
155,107,26.24,98445.19,5/31/2026,22:11:16.225,332.499023,40.65042,-78.01733,331.70,10,-0.27039,9.71845,1.14018,0.02443,-0.04032,-0.00611,-87.02133,17.93335,-93.84682,84
156,107,26.29,98446.12,5/31/2026,22:11:30.339,346.534179,40.65042,-78.01732,330.30,10,-0.27398,9.74836,1.09472,0.02321,-0.04032,-0.00367,-85.04823,17.86027,-97.93919,84
156,108,26.29,98446.12,5/31/2026,22:11:30.339,346.546875,40.65042,-78.01732,330.30,10,-0.27398,9.74836,1.09472,0.02321,-0.04032,-0.00367,-85.04823,17.86027,-97.93919,84
157,108,26.29,98447.05,5/31/2026,22:11:30.025,346.690429,40.65042,-78.01732,330.30,10,-0.27517,9.69691,1.10429,0.02321,-0.03910,-0.00367,-84.41975,18.00643,-98.50920,84
158,108,26.31,98450.92,5/31/2026,22:11:32.523,349.139648,40.65042,-78.01731,330.30,10,-0.29312,9.74956,1.13420,0.02199,-0.03910,-0.00489,-84.68284,16.54487,-96.72610,84
158,109,26.31,98450.92,5/31/2026,22:11:32.523,349.152343,40.65042,-78.01731,330.30,10,-0.29312,9.74956,1.13420,0.02199,-0.03910,-0.00489,-84.68284,16.54487,-96.72610,84
159,109,26.31,98448.92,5/31/2026,22:11:34.286,351.060546,40.65041,-78.01731,330.40,10,-0.30389,9.74597,1.12702,0.02443,-0.03910,-0.00489,-84.52207,17.10026,-97.14995,84
160,109,26.31,98449.52,5/31/2026,22:11:34.436,351.209960,40.65041,-78.01731,330.40,10,-0.31226,9.74238,1.12343,0.02321,-0.03910,-0.00489,-84.74130,16.69103,-96.71149,84
